INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00001', 'B0003', 'S001', 255.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-01-15 10:30:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-01-15 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Routine checkup');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00064', 'B0011', 'S004', 400.00, 0, NULL, 'in_progress', TO_TIMESTAMP('2025-09-08 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-09-08 08:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Tire replacement.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00065', 'B0112', 'S005', 150.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-05-01 16:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-05-01 14:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Wheel alignment.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00066', 'B0213', 'S006', 320.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-05-02 10:30:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-05-02 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'New battery installed.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00067', 'B0314', 'S007', 220.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-05-03 13:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-05-03 10:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Cooling system service.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00068', 'B0415', 'S008', 350.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-05-04 11:30:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-05-04 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Transmission check.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00069', 'B0022', 'S009', 450.00, 0, NULL, 'in_progress', TO_TIMESTAMP('2025-09-09 12:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-09-09 10:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Suspension repair.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00070', 'B0123', 'S010', 280.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-05-05 15:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-05-05 13:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Exhaust repair.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00071', 'B0224', 'S011', 200.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-05-06 10:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-05-06 08:30:00', 'YYYY-MM-DD HH24:MI:SS'), 'Fuel system cleaning.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00072', 'B0325', 'S012', 300.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-05-07 14:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-05-07 11:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Electrical diagnosis.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00073', 'B0426', 'S013', 180.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-05-08 11:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-05-08 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'AC service.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00074', 'B0033', 'S014', 120.00, 0, NULL, 'in_progress', TO_TIMESTAMP('2025-09-10 16:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-09-10 14:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Interior cleaning.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00075', 'B0134', 'S015', 100.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-05-09 15:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-05-09 13:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Exterior wash.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00076', 'B0235', 'S016', 160.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-05-10 10:30:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-05-10 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Headlight replaced.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00077', 'B0336', 'S017', 260.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-05-11 13:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-05-11 10:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Door repair.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00078', 'B0437', 'S018', 80.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-05-12 11:30:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-05-12 10:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Wipers replaced.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00079', 'B0044', 'S019', 1200.00, 0, NULL, 'in_progress', TO_TIMESTAMP('2025-09-11 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-09-10 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Repainting.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00080', 'B0145', 'S020', 500.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-05-13 14:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-05-13 10:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Annual inspection.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00081', 'B0246', 'S001', 250.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-05-14 10:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-05-14 08:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Routine oil change.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00082', 'B0347', 'S002', 180.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-05-15 11:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-05-15 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Brake check.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00083', 'B0448', 'S003', 90.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-05-16 14:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-05-16 13:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Air filter replacement.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00084', 'B0055', 'S004', 400.00, 0, NULL, 'in_progress', TO_TIMESTAMP('2025-09-12 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-09-12 08:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Tire replacement.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00085', 'B0156', 'S005', 150.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-05-17 16:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-05-17 14:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Wheel alignment.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00086', 'B0257', 'S006', 320.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-05-18 10:30:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-05-18 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'New battery installed.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00087', 'B0358', 'S007', 220.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-05-19 13:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-05-19 10:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Cooling system service.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00088', 'B0459', 'S008', 350.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-05-20 11:30:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-05-20 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Transmission check.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00089', 'B0066', 'S009', 450.00, 0, NULL, 'in_progress', TO_TIMESTAMP('2025-09-13 12:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-09-13 10:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Suspension repair.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00090', 'B0167', 'S010', 280.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-05-21 15:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-05-21 13:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Exhaust repair.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00091', 'B0268', 'S011', 200.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-05-22 10:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-05-22 08:30:00', 'YYYY-MM-DD HH24:MI:SS'), 'Fuel system cleaning.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00092', 'B0369', 'S012', 300.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-05-23 14:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-05-23 11:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Electrical diagnosis.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00093', 'B0470', 'S013', 180.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-05-24 11:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-05-24 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'AC service.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00094', 'B0077', 'S014', 120.00, 0, NULL, 'in_progress', TO_TIMESTAMP('2025-09-14 16:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-09-14 14:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Interior cleaning.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00095', 'B0178', 'S015', 100.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-05-25 15:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-05-25 13:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Exterior wash.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00096', 'B0279', 'S016', 160.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-05-26 10:30:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-05-26 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Headlight replaced.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00097', 'B0380', 'S017', 260.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-05-27 13:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-05-27 10:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Door repair.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00098', 'B0481', 'S018', 80.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-05-28 11:30:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-05-28 10:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Wipers replaced.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00099', 'B0088', 'S019', 1200.00, 0, NULL, 'in_progress', TO_TIMESTAMP('2025-09-15 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-09-14 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Repainting.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00100', 'B0189', 'S020', 500.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-05-29 14:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-05-29 10:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Annual inspection.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00101', 'B0290', 'S001', 250.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-05-30 10:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-05-30 08:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Routine oil change.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00102', 'B0391', 'S002', 180.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-05-31 11:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-05-31 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Brake check.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00103', 'B0492', 'S003', 90.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-06-01 14:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-06-01 13:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Air filter replacement.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00104', 'B0099', 'S004', 400.00, 0, NULL, 'in_progress', TO_TIMESTAMP('2025-09-16 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-09-16 08:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Tire replacement.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00105', 'B0199', 'S005', 150.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-06-02 16:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-06-02 14:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Wheel alignment.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00106', 'B0299', 'S006', 320.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-06-03 10:30:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-06-03 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'New battery installed.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00107', 'B0399', 'S007', 220.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-06-04 13:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-06-04 10:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Cooling system service.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00108', 'B0499', 'S008', 350.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-06-05 11:30:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-06-05 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Transmission check.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00109', 'B0101', 'S009', 450.00, 0, NULL, 'in_progress', TO_TIMESTAMP('2025-09-17 12:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-09-17 10:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Suspension repair.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00110', 'B0202', 'S010', 280.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-06-06 15:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-06-06 13:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Exhaust repair.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00111', 'B0303', 'S011', 200.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-06-07 10:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-06-07 08:30:00', 'YYYY-MM-DD HH24:MI:SS'), 'Fuel system cleaning.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00112', 'B0404', 'S012', 300.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-06-08 14:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-06-08 11:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Electrical diagnosis.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00113', 'B0011', 'S013', 180.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-06-09 11:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-06-09 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'AC service.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00114', 'B0112', 'S014', 120.00, 0, NULL, 'in_progress', TO_TIMESTAMP('2025-09-18 16:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-09-18 14:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Interior cleaning.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00115', 'B0213', 'S015', 100.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-06-10 15:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-06-10 13:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Exterior wash.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00116', 'B0314', 'S016', 160.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-06-11 10:30:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-06-11 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Headlight replaced.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00117', 'B0415', 'S017', 260.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-06-12 13:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-06-12 10:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Door repair.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00118', 'B0022', 'S018', 80.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-06-13 11:30:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-06-13 10:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Wipers replaced.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00119', 'B0123', 'S019', 1200.00, 0, NULL, 'in_progress', TO_TIMESTAMP('2025-09-19 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-09-18 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Repainting.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00120', 'B0224', 'S020', 500.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-06-14 14:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-06-14 10:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Annual inspection.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00121', 'B0325', 'S001', 250.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-06-15 10:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-06-15 08:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Routine oil change.');
INSERT INTO busMaintenance (maintenanceId, busId, serviceId, actualCost, additionalCost, additionalRemarks, status, maintenanceDoneDate, createdAt, remarks) VALUES ('M00122', 'B0426', 'S002', 180.00, 0, NULL, 'completed', TO_TIMESTAMP('2025-06-16 11:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2025-06-16 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Brake check.');
