INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000001', 'RD001', TO_TIMESTAMP('2025-05-20 20:15', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-05-21 00:29', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD001', 1541.48, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000241', 'RD241', TO_TIMESTAMP('2025-03-03 08:15', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-03 15:31', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD241', 1757.41, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000242', 'RD242', TO_TIMESTAMP('2025-05-01 18:30', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-05-02 00:20', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD242', 910.47, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000243', 'RD243', TO_TIMESTAMP('2025-03-31 13:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-31 18:34', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD243', 705.63, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000244', 'RD244', TO_TIMESTAMP('2025-05-07 06:15', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-05-07 11:23', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD244', 973.95, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000245', 'RD245', TO_TIMESTAMP('2025-04-23 19:15', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-04-23 21:26', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD245', 441.78, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000246', 'RD246', TO_TIMESTAMP('2025-03-18 11:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-18 16:04', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD246', 1644.68, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000247', 'RD247', TO_TIMESTAMP('2025-04-19 16:45', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-04-19 21:38', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD247', 330.54, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000248', 'RD248', TO_TIMESTAMP('2025-05-17 13:15', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-05-17 17:07', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD248', 339.53, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000249', 'RD249', TO_TIMESTAMP('2025-04-26 07:45', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-04-26 14:51', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD249', 324.16, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000250', 'RD250', TO_TIMESTAMP('2025-04-15 07:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-04-15 13:58', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD250', 1122.94, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000251', 'RD251', TO_TIMESTAMP('2025-03-13 17:30', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-13 23:44', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD251', 802.71, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000252', 'RD252', TO_TIMESTAMP('2025-03-10 16:30', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-10 21:00', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD252', 539.01, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000253', 'RD253', TO_TIMESTAMP('2025-04-18 12:45', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-04-18 16:32', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD253', 439.44, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000254', 'RD254', TO_TIMESTAMP('2025-03-28 20:30', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-29 01:59', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD254', 1793.22, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000255', 'RD255', TO_TIMESTAMP('2025-05-03 07:30', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-05-03 15:02', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD255', 361.24, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000256', 'RD256', TO_TIMESTAMP('2025-03-13 18:15', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-13 21:17', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD256', 1511.56, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000257', 'RD257', TO_TIMESTAMP('2025-05-17 15:15', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-05-17 19:16', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD257', 399.75, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000258', 'RD258', TO_TIMESTAMP('2025-05-06 20:15', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-05-06 23:07', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD258', 1245.31, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000259', 'RD259', TO_TIMESTAMP('2025-05-12 08:45', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-05-12 13:18', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD259', 489.79, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000260', 'RD260', TO_TIMESTAMP('2025-04-17 09:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-04-17 14:14', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD260', 1965.66, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000261', 'RD261', TO_TIMESTAMP('2025-05-15 17:30', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-05-15 19:34', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD261', 1105.87, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000262', 'RD262', TO_TIMESTAMP('2025-04-08 19:15', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-04-09 02:19', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD262', 1291.37, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000263', 'RD263', TO_TIMESTAMP('2025-05-15 14:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-05-15 21:15', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD263', 1125.07, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000264', 'RD264', TO_TIMESTAMP('2025-05-01 10:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-05-01 17:03', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD264', 1888.83, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000265', 'RD265', TO_TIMESTAMP('2025-03-22 10:45', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-22 13:40', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD265', 1049.17, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000266', 'RD266', TO_TIMESTAMP('2025-05-19 19:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-05-19 22:02', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD266', 353.81, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000267', 'RD267', TO_TIMESTAMP('2025-04-19 07:45', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-04-19 11:48', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD267', 1241.27, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000268', 'RD268', TO_TIMESTAMP('2025-04-19 12:15', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-04-19 17:22', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD268', 1634.42, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000269', 'RD269', TO_TIMESTAMP('2025-03-24 08:30', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-24 16:20', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD269', 641.74, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000270', 'RD270', TO_TIMESTAMP('2025-03-04 19:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-04 21:38', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD270', 728.21, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000271', 'RD271', TO_TIMESTAMP('2025-03-10 16:15', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-10 21:11', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD271', 607.43, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000272', 'RD272', TO_TIMESTAMP('2025-04-28 10:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-04-28 12:18', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD272', 781.19, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000273', 'RD273', TO_TIMESTAMP('2025-03-07 10:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-07 14:52', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD273', 1583.4, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000274', 'RD274', TO_TIMESTAMP('2025-04-07 15:45', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-04-07 20:47', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD274', 1756.0, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000275', 'RD275', TO_TIMESTAMP('2025-05-19 14:45', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-05-19 22:17', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD275', 447.03, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000276', 'RD276', TO_TIMESTAMP('2025-03-11 08:30', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-11 16:11', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD276', 336.4, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000277', 'RD277', TO_TIMESTAMP('2025-04-28 15:15', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-04-28 17:48', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD277', 835.89, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000278', 'RD278', TO_TIMESTAMP('2025-03-08 20:30', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-08 23:03', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD278', 1538.12, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000279', 'RD279', TO_TIMESTAMP('2025-03-09 19:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-10 01:41', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD279', 1039.3, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000280', 'RD280', TO_TIMESTAMP('2025-04-11 15:45', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-04-11 20:50', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD280', 520.53, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000281', 'RD281', TO_TIMESTAMP('2025-03-03 10:45', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-03 17:57', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD281', 1494.76, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000282', 'RD282', TO_TIMESTAMP('2025-04-23 12:15', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-04-23 18:32', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD282', 1959.03, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000283', 'RD283', TO_TIMESTAMP('2025-05-28 13:30', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-05-28 19:09', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD283', 1963.95, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000284', 'RD284', TO_TIMESTAMP('2025-04-19 12:45', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-04-19 15:33', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD284', 908.72, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000285', 'RD285', TO_TIMESTAMP('2025-04-22 19:30', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-04-22 21:57', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD285', 679.05, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000286', 'RD286', TO_TIMESTAMP('2025-04-14 19:45', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-04-15 00:18', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD286', 1395.09, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000287', 'RD287', TO_TIMESTAMP('2025-04-22 14:15', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-04-22 16:52', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD287', 1966.86, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000288', 'RD288', TO_TIMESTAMP('2025-03-02 14:30', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-02 17:49', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD288', 1816.61, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000289', 'RD289', TO_TIMESTAMP('2025-05-03 18:30', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-05-03 23:18', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD289', 285.03, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000290', 'RD290', TO_TIMESTAMP('2025-04-02 12:15', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-04-02 19:43', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD290', 670.23, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000291', 'RD291', TO_TIMESTAMP('2025-03-14 17:30', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-14 21:20', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD291', 1459.09, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000292', 'RD292', TO_TIMESTAMP('2025-03-28 12:30', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-28 16:10', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD292', 641.63, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000293', 'RD293', TO_TIMESTAMP('2025-05-10 19:30', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-05-11 02:27', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD293', 340.62, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000294', 'RD294', TO_TIMESTAMP('2025-05-29 14:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-05-29 17:55', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD294', 1950.84, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000295', 'RD295', TO_TIMESTAMP('2025-04-09 14:45', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-04-09 18:49', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD295', 806.43, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000296', 'RD296', TO_TIMESTAMP('2025-04-29 08:30', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-04-29 14:17', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD296', 543.76, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000297', 'RD297', TO_TIMESTAMP('2025-04-16 19:45', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-04-16 21:45', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD297', 551.18, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000298', 'RD298', TO_TIMESTAMP('2025-04-08 19:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-04-09 00:53', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD298', 639.9, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000299', 'RD299', TO_TIMESTAMP('2025-05-21 06:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-05-21 12:52', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD299', 814.65, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000300', 'RD300', TO_TIMESTAMP('2025-04-30 07:15', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-04-30 11:40', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD300', 313.48, SYSTIMESTAMP, SYSTIMESTAMP);
